permutation_index,false_containment_detection_rate
262,0.2727272727272727
263,0.2727272727272727
264,0.2727272727272727
265,0.2727272727272727
266,0.27586206896551724
267,0.27586206896551724
268,0.27586206896551724
269,0.27586206896551724
270,0.27586206896551724
271,0.27586206896551724
272,0.27586206896551724
273,0.27586206896551724
274,0.27586206896551724
275,0.27586206896551724
276,0.27586206896551724
277,0.27586206896551724
278,0.27586206896551724
279,0.27586206896551724
280,0.27586206896551724
281,0.27586206896551724
282,0.27586206896551724
283,0.27586206896551724
284,0.27586206896551724
285,0.27586206896551724
286,0.27586206896551724
287,0.27586206896551724
288,0.27586206896551724
289,0.27586206896551724
290,0.27586206896551724
291,0.27586206896551724
292,0.27586206896551724
293,0.27586206896551724
294,0.27586206896551724
295,0.27586206896551724
296,0.27586206896551724
297,0.27586206896551724
298,0.27586206896551724
299,0.27586206896551724
300,0.2777777777777778
301,0.2777777777777778
302,0.2777777777777778
303,0.2777777777777778
304,0.2777777777777778
305,0.2777777777777778
306,0.2777777777777778
307,0.2777777777777778
308,0.2777777777777778
309,0.2777777777777778
310,0.2777777777777778
311,0.2777777777777778
312,0.2777777777777778
313,0.28
314,0.28
315,0.28
316,0.28
317,0.28
318,0.28
319,0.28
320,0.28
321,0.28
322,0.28
323,0.28
324,0.28
325,0.28
326,0.28
327,0.28
328,0.28
329,0.28125
330,0.28125
331,0.28125
332,0.28125
333,0.28125
334,0.28125
335,0.28125
336,0.28125
337,0.28125
338,0.28125
339,0.28125
340,0.28125
341,0.28125
342,0.28125
343,0.28125
344,0.28125
345,0.28125
346,0.28125
347,0.28125
348,0.28125
349,0.28125
350,0.28125
351,0.28125
352,0.28125
353,0.28125
354,0.28125
355,0.28125
356,0.28125
357,0.28125
358,0.28125
359,0.28125
360,0.28125
361,0.28125
362,0.28125
363,0.28125
364,0.28125
365,0.28125
366,0.28125
367,0.28125
368,0.28125
369,0.28125
370,0.28125
371,0.28125
372,0.28125
373,0.28125
374,0.28125
375,0.28125
376,0.28125
377,0.28125
378,0.28125
379,0.28125
380,0.28125
381,0.28125
382,0.28125
383,0.28125
384,0.28125
385,0.28125
386,0.28125
387,0.28125
388,0.28125
389,0.28125
390,0.28125
391,0.28125
392,0.28125
393,0.28125
394,0.28125
395,0.28125
396,0.28125
397,0.28125
398,0.28125
399,0.28125
400,0.28125
401,0.28205128205128205
402,0.28205128205128205
403,0.2857142857142857
404,0.2857142857142857
405,0.2857142857142857
406,0.2857142857142857
407,0.2857142857142857
408,0.2857142857142857
409,0.2857142857142857
410,0.2857142857142857
411,0.2857142857142857
412,0.2857142857142857
413,0.2857142857142857
414,0.2857142857142857
415,0.2857142857142857
416,0.2857142857142857
417,0.2857142857142857
418,0.2857142857142857
419,0.2857142857142857
420,0.2857142857142857
421,0.2857142857142857
422,0.2857142857142857
423,0.2857142857142857
424,0.2857142857142857
425,0.2857142857142857
426,0.2857142857142857
427,0.2857142857142857
428,0.2857142857142857
429,0.2857142857142857
430,0.2857142857142857
431,0.2857142857142857
432,0.2857142857142857
433,0.2857142857142857
434,0.2857142857142857
435,0.2857142857142857
436,0.2857142857142857
437,0.2857142857142857
438,0.2857142857142857
439,0.2857142857142857
440,0.2857142857142857
441,0.2857142857142857
442,0.2857142857142857
443,0.2857142857142857
444,0.2857142857142857
445,0.2857142857142857
446,0.2857142857142857
447,0.2857142857142857
448,0.2857142857142857
449,0.2857142857142857
450,0.2857142857142857
451,0.2857142857142857
452,0.2857142857142857
453,0.2857142857142857
454,0.2857142857142857
455,0.2857142857142857
456,0.2857142857142857
457,0.2857142857142857
458,0.2857142857142857
459,0.2857142857142857
460,0.2857142857142857
461,0.2857142857142857
462,0.2857142857142857
463,0.2857142857142857
464,0.2857142857142857
465,0.2857142857142857
466,0.2857142857142857
467,0.2857142857142857
468,0.2857142857142857
469,0.2857142857142857
470,0.2857142857142857
471,0.2857142857142857
472,0.2857142857142857
473,0.2857142857142857
474,0.2857142857142857
475,0.2857142857142857
476,0.2857142857142857
477,0.2857142857142857
478,0.2857142857142857
479,0.2857142857142857
480,0.2857142857142857
481,0.2857142857142857
482,0.2857142857142857
483,0.2857142857142857
484,0.2857142857142857
485,0.2857142857142857
486,0.2857142857142857
487,0.2857142857142857
488,0.2857142857142857
489,0.2857142857142857
490,0.2857142857142857
491,0.2857142857142857
492,0.2857142857142857
493,0.2894736842105263
494,0.2894736842105263
495,0.2894736842105263
496,0.2894736842105263
497,0.2894736842105263
498,0.2894736842105263
499,0.2894736842105263
500,0.2894736842105263
501,0.2894736842105263
502,0.2894736842105263
503,0.2894736842105263
504,0.2894736842105263
505,0.2894736842105263
506,0.2894736842105263
507,0.2903225806451613
508,0.2903225806451613
509,0.2903225806451613
510,0.2903225806451613
511,0.2903225806451613
512,0.2903225806451613
513,0.2903225806451613
514,0.2903225806451613
515,0.2903225806451613
516,0.2903225806451613
517,0.2903225806451613
518,0.2903225806451613
519,0.2903225806451613
520,0.2903225806451613
521,0.2903225806451613
522,0.2903225806451613
523,0.2903225806451613
524,0.2903225806451613
525,0.2903225806451613
526,0.2903225806451613
527,0.2903225806451613
528,0.2903225806451613
529,0.2903225806451613
530,0.2903225806451613
531,0.2903225806451613
532,0.2903225806451613
533,0.2903225806451613
534,0.2903225806451613
535,0.2903225806451613
536,0.2903225806451613
537,0.2903225806451613
538,0.2903225806451613
539,0.2903225806451613
540,0.2903225806451613
541,0.2903225806451613
542,0.2903225806451613
543,0.2903225806451613
544,0.2903225806451613
545,0.2903225806451613
546,0.2903225806451613
547,0.2903225806451613
548,0.2903225806451613
549,0.2903225806451613
550,0.2903225806451613
551,0.2903225806451613
552,0.2903225806451613
553,0.2903225806451613
554,0.2903225806451613
555,0.2903225806451613
556,0.2903225806451613
557,0.2903225806451613
558,0.2903225806451613
559,0.2903225806451613
560,0.2903225806451613
561,0.2903225806451613
562,0.2903225806451613
563,0.2903225806451613
564,0.2903225806451613
565,0.2903225806451613
566,0.2903225806451613
567,0.2903225806451613
568,0.2903225806451613
569,0.2903225806451613
570,0.2903225806451613
571,0.2903225806451613
572,0.2903225806451613
573,0.2903225806451613
574,0.2903225806451613
575,0.2903225806451613
576,0.2903225806451613
577,0.2903225806451613
578,0.2903225806451613
579,0.2903225806451613
580,0.2903225806451613
581,0.2903225806451613
582,0.2903225806451613
583,0.2903225806451613
584,0.2903225806451613
585,0.2903225806451613
586,0.2903225806451613
587,0.2903225806451613
588,0.2903225806451613
589,0.2903225806451613
590,0.2903225806451613
591,0.2903225806451613
592,0.2903225806451613
593,0.2903225806451613
594,0.2903225806451613
595,0.2903225806451613
596,0.2903225806451613
597,0.2903225806451613
598,0.2903225806451613
599,0.2903225806451613
600,0.2903225806451613
601,0.2903225806451613
602,0.2903225806451613
603,0.2903225806451613
604,0.2903225806451613
605,0.2903225806451613
606,0.2903225806451613
607,0.2903225806451613
608,0.2903225806451613
609,0.2916666666666667
610,0.2916666666666667
611,0.2916666666666667
612,0.2916666666666667
613,0.2926829268292683
614,0.29411764705882354
615,0.29411764705882354
616,0.29411764705882354
617,0.29411764705882354
618,0.29411764705882354
619,0.29411764705882354
620,0.29411764705882354
621,0.29411764705882354
622,0.29411764705882354
623,0.29411764705882354
624,0.29411764705882354
625,0.29411764705882354
626,0.29411764705882354
627,0.29411764705882354
628,0.29411764705882354
629,0.29411764705882354
630,0.29411764705882354
631,0.29411764705882354
632,0.29411764705882354
633,0.29411764705882354
634,0.29411764705882354
635,0.29411764705882354
636,0.29411764705882354
637,0.29411764705882354
638,0.29411764705882354
639,0.29411764705882354
640,0.29411764705882354
641,0.29411764705882354
642,0.29411764705882354
643,0.29411764705882354
644,0.29411764705882354
645,0.29411764705882354
646,0.29411764705882354
647,0.29411764705882354
648,0.29411764705882354
649,0.29411764705882354
650,0.29411764705882354
651,0.29411764705882354
652,0.29411764705882354
653,0.29411764705882354
654,0.29411764705882354
655,0.29411764705882354
656,0.29411764705882354
657,0.29411764705882354
658,0.29411764705882354
659,0.29411764705882354
660,0.29411764705882354
661,0.29411764705882354
662,0.29411764705882354
663,0.29411764705882354
664,0.29411764705882354
665,0.29411764705882354
666,0.29411764705882354
667,0.29411764705882354
668,0.29411764705882354
669,0.29411764705882354
670,0.29411764705882354
671,0.29411764705882354
672,0.29411764705882354
673,0.29411764705882354
674,0.29411764705882354
675,0.29411764705882354
676,0.29411764705882354
677,0.29411764705882354
678,0.29411764705882354
679,0.29411764705882354
680,0.29411764705882354
681,0.29411764705882354
682,0.29411764705882354
683,0.29411764705882354
684,0.29411764705882354
685,0.29411764705882354
686,0.29411764705882354
687,0.29411764705882354
688,0.29411764705882354
689,0.29411764705882354
690,0.29411764705882354
691,0.29411764705882354
692,0.29411764705882354
693,0.29411764705882354
694,0.29411764705882354
695,0.29411764705882354
696,0.29411764705882354
697,0.29411764705882354
698,0.29411764705882354
699,0.29411764705882354
700,0.29411764705882354
701,0.29411764705882354
702,0.29411764705882354
703,0.29411764705882354
704,0.29411764705882354
705,0.29411764705882354
706,0.29411764705882354
707,0.29411764705882354
708,0.29411764705882354
709,0.29411764705882354
710,0.29411764705882354
711,0.29411764705882354
712,0.29411764705882354
713,0.29411764705882354
714,0.29411764705882354
715,0.29411764705882354
716,0.29411764705882354
717,0.29411764705882354
718,0.29411764705882354
719,0.29411764705882354
720,0.29411764705882354
721,0.29411764705882354
722,0.29411764705882354
723,0.29411764705882354
724,0.29411764705882354
725,0.29411764705882354
726,0.29411764705882354
727,0.29411764705882354
728,0.29411764705882354
729,0.29411764705882354
730,0.29411764705882354
731,0.29411764705882354
732,0.29411764705882354
733,0.2962962962962963
734,0.2962962962962963
735,0.2962962962962963
736,0.2962962962962963
737,0.2962962962962963
738,0.2962962962962963
739,0.2962962962962963
740,0.2962962962962963
741,0.2962962962962963
742,0.2962962962962963
743,0.2962962962962963
744,0.2962962962962963
745,0.2962962962962963
746,0.2962962962962963
747,0.2962962962962963
748,0.2962962962962963
749,0.2962962962962963
750,0.2962962962962963
751,0.2962962962962963
752,0.2962962962962963
753,0.2962962962962963
754,0.2962962962962963
755,0.2962962962962963
756,0.2962962962962963
757,0.2962962962962963
758,0.2962962962962963
759,0.2962962962962963
760,0.2962962962962963
761,0.2962962962962963
762,0.2962962962962963
763,0.2962962962962963
764,0.2962962962962963
765,0.2962962962962963
766,0.2962962962962963
767,0.2962962962962963
768,0.2962962962962963
769,0.2962962962962963
770,0.2962962962962963
771,0.2962962962962963
772,0.2962962962962963
773,0.2962962962962963
774,0.2962962962962963
775,0.2962962962962963
776,0.2962962962962963
777,0.2962962962962963
778,0.2962962962962963
779,0.2962962962962963
780,0.2962962962962963
781,0.2972972972972973
782,0.2972972972972973
783,0.2972972972972973
784,0.2972972972972973
785,0.2972972972972973
786,0.2972972972972973
787,0.2972972972972973
788,0.2972972972972973
789,0.2972972972972973
790,0.2972972972972973
791,0.2972972972972973
792,0.2972972972972973
793,0.2972972972972973
794,0.2972972972972973
795,0.2972972972972973
796,0.2972972972972973
797,0.2972972972972973
798,0.2972972972972973
799,0.2972972972972973
800,0.2972972972972973
801,0.2972972972972973
802,0.2972972972972973
803,0.2972972972972973
804,0.2972972972972973
805,0.2972972972972973
806,0.2972972972972973
807,0.2972972972972973
808,0.2972972972972973
809,0.2972972972972973
810,0.2972972972972973
811,0.2972972972972973
812,0.3
813,0.3
814,0.3
815,0.3
816,0.3
817,0.3
818,0.3
819,0.3
820,0.3
821,0.3
822,0.3
823,0.3
824,0.3
825,0.3
826,0.3
827,0.3
828,0.3
829,0.3
830,0.3
831,0.3
832,0.3
833,0.3
834,0.3
835,0.3
836,0.3
837,0.3
838,0.3
839,0.3
840,0.3
841,0.3
842,0.3
843,0.3
844,0.3
845,0.3
846,0.3
847,0.3
848,0.3
849,0.3
850,0.3
851,0.3
852,0.3
853,0.3
854,0.3
855,0.3
856,0.3
857,0.3
858,0.3
859,0.3
860,0.3
861,0.3
862,0.3
863,0.3
864,0.3
865,0.3
866,0.3
867,0.3
868,0.3
869,0.3
870,0.3
871,0.3
872,0.3
873,0.3
874,0.3
875,0.3
876,0.3
877,0.3
878,0.3
879,0.3
880,0.3
881,0.3
882,0.3
883,0.3
884,0.3
885,0.3
886,0.3
887,0.3
888,0.3
889,0.3
890,0.3
891,0.3
892,0.3
893,0.3
894,0.3
895,0.3
896,0.3
897,0.3
898,0.3
899,0.3
900,0.3
901,0.3
902,0.3
903,0.3
904,0.3
905,0.3
906,0.3
907,0.3
908,0.3
909,0.3
910,0.3
911,0.3
912,0.3
913,0.3
914,0.3
915,0.3
916,0.3
917,0.3
918,0.3
919,0.3
920,0.3
921,0.3
922,0.3
923,0.3
924,0.3
925,0.3
926,0.3
927,0.3
928,0.3
929,0.3
930,0.3
931,0.3
932,0.3
933,0.3
934,0.30303030303030304
935,0.30303030303030304
936,0.30303030303030304
937,0.30303030303030304
938,0.30303030303030304
939,0.30303030303030304
940,0.30303030303030304
941,0.30303030303030304
942,0.30303030303030304
943,0.30303030303030304
944,0.30303030303030304
945,0.30303030303030304
946,0.30303030303030304
947,0.30303030303030304
948,0.30303030303030304
949,0.30303030303030304
950,0.30303030303030304
951,0.30303030303030304
952,0.30303030303030304
953,0.30303030303030304
954,0.30303030303030304
955,0.30303030303030304
956,0.30303030303030304
957,0.30303030303030304
958,0.30303030303030304
959,0.30303030303030304
960,0.30303030303030304
961,0.30303030303030304
962,0.30303030303030304
963,0.30303030303030304
964,0.30303030303030304
965,0.30303030303030304
966,0.30303030303030304
967,0.30303030303030304
968,0.30303030303030304
969,0.30303030303030304
970,0.30303030303030304
971,0.30303030303030304
972,0.30303030303030304
973,0.30303030303030304
974,0.30303030303030304
975,0.30303030303030304
976,0.30303030303030304
977,0.30303030303030304
978,0.30303030303030304
979,0.30303030303030304
980,0.30303030303030304
981,0.30303030303030304
982,0.30303030303030304
983,0.30303030303030304
984,0.30303030303030304
985,0.30303030303030304
986,0.30303030303030304
987,0.30303030303030304
988,0.30303030303030304
989,0.30303030303030304
990,0.30303030303030304
991,0.30303030303030304
992,0.30303030303030304
993,0.30303030303030304
994,0.30303030303030304
995,0.30303030303030304
996,0.30303030303030304
997,0.30303030303030304
998,0.30303030303030304
999,0.30303030303030304
1000,0.30303030303030304
1001,0.30303030303030304
1002,0.30303030303030304
1003,0.30303030303030304
1004,0.30303030303030304
1005,0.30303030303030304
1006,0.30303030303030304
1007,0.30303030303030304
1008,0.30303030303030304
1009,0.30303030303030304
1010,0.30303030303030304
1011,0.30303030303030304
1012,0.30303030303030304
1013,0.30303030303030304
1014,0.30303030303030304
1015,0.30303030303030304
1016,0.30303030303030304
1017,0.30303030303030304
1018,0.30303030303030304
1019,0.30303030303030304
1020,0.30303030303030304
1021,0.30303030303030304
1022,0.30303030303030304
1023,0.30303030303030304
1024,0.30303030303030304
1025,0.30303030303030304
1026,0.30303030303030304
1027,0.30303030303030304
1028,0.30303030303030304
1029,0.30303030303030304
1030,0.30303030303030304
1031,0.30303030303030304
1032,0.30303030303030304
1033,0.30303030303030304
1034,0.30303030303030304
1035,0.30303030303030304
1036,0.30303030303030304
1037,0.30303030303030304
1038,0.30303030303030304
1039,0.30303030303030304
1040,0.30303030303030304
1041,0.30303030303030304
1042,0.30303030303030304
1043,0.30303030303030304
1044,0.30303030303030304
1045,0.30303030303030304
1046,0.30303030303030304
1047,0.30303030303030304
1048,0.30303030303030304
1049,0.30303030303030304
1050,0.30303030303030304
1051,0.30303030303030304
1052,0.30303030303030304
1053,0.30303030303030304
1054,0.30303030303030304
1055,0.30303030303030304
1056,0.30303030303030304
1057,0.30303030303030304
1058,0.30303030303030304
1059,0.30303030303030304
1060,0.30303030303030304
1061,0.30303030303030304
1062,0.30303030303030304
1063,0.30303030303030304
1064,0.30303030303030304
1065,0.30303030303030304
1066,0.30303030303030304
1067,0.30303030303030304
1068,0.30303030303030304
1069,0.30303030303030304
1070,0.30303030303030304
1071,0.30303030303030304
1072,0.30303030303030304
1073,0.30303030303030304
1074,0.30303030303030304
1075,0.30303030303030304
1076,0.30303030303030304
1077,0.30303030303030304
1078,0.30303030303030304
1079,0.30303030303030304
1080,0.30303030303030304
1081,0.30303030303030304
1082,0.30303030303030304
1083,0.30303030303030304
1084,0.30303030303030304
1085,0.30303030303030304
1086,0.30303030303030304
1087,0.30303030303030304
1088,0.30303030303030304
1089,0.30303030303030304
1090,0.30303030303030304
1091,0.30303030303030304
1092,0.30303030303030304
1093,0.30303030303030304
1094,0.30303030303030304
1095,0.30303030303030304
1096,0.30303030303030304
1097,0.30303030303030304
1098,0.30303030303030304
1099,0.30303030303030304
1100,0.30303030303030304
1101,0.30303030303030304
1102,0.30303030303030304
1103,0.30303030303030304
1104,0.30434782608695654
1105,0.30434782608695654
1106,0.30434782608695654
1107,0.3055555555555556
1108,0.3055555555555556
1109,0.3055555555555556
1110,0.3055555555555556
1111,0.3055555555555556
1112,0.3055555555555556
1113,0.3055555555555556
1114,0.3055555555555556
1115,0.3055555555555556
1116,0.3055555555555556
1117,0.3055555555555556
1118,0.3055555555555556
1119,0.3055555555555556
1120,0.3055555555555556
1121,0.3055555555555556
1122,0.3055555555555556
1123,0.3055555555555556
1124,0.3055555555555556
1125,0.3055555555555556
1126,0.3055555555555556
1127,0.3055555555555556
1128,0.3055555555555556
1129,0.3055555555555556
1130,0.3055555555555556
1131,0.3055555555555556
1132,0.3055555555555556
1133,0.3055555555555556
1134,0.3055555555555556
1135,0.3055555555555556
1136,0.3055555555555556
1137,0.3055555555555556
1138,0.3055555555555556
1139,0.3055555555555556
1140,0.3055555555555556
1141,0.3055555555555556
1142,0.3055555555555556
1143,0.3055555555555556
1144,0.3055555555555556
1145,0.3055555555555556
1146,0.3055555555555556
1147,0.3055555555555556
1148,0.3055555555555556
1149,0.3055555555555556
1150,0.3055555555555556
1151,0.3055555555555556
1152,0.3055555555555556
1153,0.3055555555555556
1154,0.3055555555555556
1155,0.3055555555555556
1156,0.3055555555555556
1157,0.3055555555555556
1158,0.3055555555555556
1159,0.3055555555555556
1160,0.3055555555555556
1161,0.3055555555555556
1162,0.3055555555555556
1163,0.3055555555555556
1164,0.3055555555555556
1165,0.3055555555555556
1166,0.3055555555555556
1167,0.3055555555555556
1168,0.3055555555555556
1169,0.3055555555555556
1170,0.3055555555555556
1171,0.3055555555555556
1172,0.3055555555555556
1173,0.3055555555555556
1174,0.3055555555555556
1175,0.3055555555555556
1176,0.3055555555555556
1177,0.3055555555555556
1178,0.3055555555555556
1179,0.3055555555555556
1180,0.3055555555555556
1181,0.3055555555555556
1182,0.3055555555555556
1183,0.3055555555555556
1184,0.3055555555555556
1185,0.3055555555555556
1186,0.3055555555555556
1187,0.3055555555555556
1188,0.3055555555555556
1189,0.3055555555555556
1190,0.3055555555555556
1191,0.3055555555555556
1192,0.3055555555555556
1193,0.3055555555555556
1194,0.3055555555555556
1195,0.3055555555555556
1196,0.3055555555555556
1197,0.3055555555555556
1198,0.3055555555555556
1199,0.3055555555555556
1200,0.3055555555555556
1201,0.3055555555555556
1202,0.3076923076923077
1203,0.3076923076923077
1204,0.3076923076923077
1205,0.3076923076923077
1206,0.3076923076923077
1207,0.3076923076923077
1208,0.3076923076923077
1209,0.3076923076923077
1210,0.3076923076923077
1211,0.3076923076923077
1212,0.3076923076923077
1213,0.3076923076923077
1214,0.3076923076923077
1215,0.3076923076923077
1216,0.3076923076923077
1217,0.3076923076923077
1218,0.3076923076923077
1219,0.3076923076923077
1220,0.3076923076923077
1221,0.3076923076923077
1222,0.3076923076923077
1223,0.3076923076923077
1224,0.3076923076923077
1225,0.3076923076923077
1226,0.3076923076923077
1227,0.3076923076923077
1228,0.3076923076923077
1229,0.3076923076923077
1230,0.3076923076923077
1231,0.3076923076923077
1232,0.3076923076923077
1233,0.3076923076923077
1234,0.3076923076923077
1235,0.3076923076923077
1236,0.3076923076923077
1237,0.3076923076923077
1238,0.3076923076923077
1239,0.3076923076923077
1240,0.3076923076923077
1241,0.3076923076923077
1242,0.3076923076923077
1243,0.3076923076923077
1244,0.3076923076923077
1245,0.3076923076923077
1246,0.3076923076923077
1247,0.3103448275862069
1248,0.3103448275862069
1249,0.3103448275862069
1250,0.3103448275862069
1251,0.3103448275862069
1252,0.3103448275862069
1253,0.3103448275862069
1254,0.3103448275862069
1255,0.3103448275862069
1256,0.3103448275862069
1257,0.3103448275862069
1258,0.3103448275862069
1259,0.3103448275862069
1260,0.3103448275862069
1261,0.3103448275862069
1262,0.3103448275862069
1263,0.3103448275862069
1264,0.3103448275862069
1265,0.3103448275862069
1266,0.3103448275862069
1267,0.3103448275862069
1268,0.3103448275862069
1269,0.3103448275862069
1270,0.3103448275862069
1271,0.3103448275862069
1272,0.3103448275862069
1273,0.3103448275862069
1274,0.3103448275862069
1275,0.3103448275862069
1276,0.3103448275862069
1277,0.3103448275862069
1278,0.3103448275862069
1279,0.3103448275862069
1280,0.3103448275862069
1281,0.3103448275862069
1282,0.3103448275862069
1283,0.3103448275862069
1284,0.3103448275862069
1285,0.3103448275862069
1286,0.3103448275862069
1287,0.3103448275862069
1288,0.3103448275862069
1289,0.3103448275862069
1290,0.3103448275862069
1291,0.3103448275862069
1292,0.3103448275862069
1293,0.3103448275862069
1294,0.3103448275862069
1295,0.3103448275862069
1296,0.3103448275862069
1297,0.3103448275862069
1298,0.3103448275862069
1299,0.3103448275862069
1300,0.3103448275862069
1301,0.3103448275862069
1302,0.3103448275862069
1303,0.3103448275862069
1304,0.3103448275862069
1305,0.3103448275862069
1306,0.3103448275862069
1307,0.3103448275862069
1308,0.3103448275862069
1309,0.3103448275862069
1310,0.3103448275862069
1311,0.3103448275862069
1312,0.3103448275862069
1313,0.3103448275862069
1314,0.3103448275862069
1315,0.3103448275862069
1316,0.3103448275862069
1317,0.3103448275862069
1318,0.3103448275862069
1319,0.3103448275862069
1320,0.3103448275862069
1321,0.3103448275862069
1322,0.3103448275862069
1323,0.3103448275862069
1324,0.3103448275862069
1325,0.3103448275862069
1326,0.3103448275862069
1327,0.3103448275862069
1328,0.3103448275862069
1329,0.3103448275862069
1330,0.3103448275862069
1331,0.3103448275862069
1332,0.3103448275862069
1333,0.3103448275862069
1334,0.3103448275862069
1335,0.3103448275862069
1336,0.3103448275862069
1337,0.3103448275862069
1338,0.3103448275862069
1339,0.3103448275862069
1340,0.3103448275862069
1341,0.3103448275862069
